# id_tile ra dec pos isky texp texp_ob tob_len irank ntile
   -32104   357.0303  -26.5146   179.53  3   7.69 58.14  71.31  1  5 
   -32109   357.0303  -26.5146   179.53  3  13.39 58.14  71.31  2  5 
   -32106   357.0303  -26.5146   179.53  3   7.38 58.14  71.31  3  5 
   -32105   357.0303  -26.5146   179.53  3   8.80 58.14  71.31  4  5 
   -32108   357.0303  -26.5146   179.53  3  20.88 58.14  71.31  5  5 
   -32107   132.1686   -1.4020   339.38  3  14.34 14.34  17.37  1  1 
   -32110   158.0029   -1.4246    29.66  1  20.58 20.58  23.61  1  1 
   -32112   127.0315   -1.0068     7.25  2  18.77 18.77  21.80  1  1 
   -32113   220.5009  -29.9350   168.29  3  10.20 22.45  28.02  1  2 
    -6319   220.5009  -29.9350   168.29  3  12.26 22.45  28.02  2  2 
   -32115   325.0169  -28.1605   203.91  2  17.79 17.79  20.82  1  1 
   -32117    48.2193  -34.3394   163.10  1  20.96 20.96  23.99  1  1 
   -32119   337.5216  -41.7300   180.45  3   8.87  8.87  11.90  1  1 
   -32121   216.3648    0.0686   352.07  1  20.20 20.20  23.24  1  1 
   -32122   166.5461  -32.6753   208.30  2  18.50 18.50  21.54  1  1 
   -32123    77.8081   16.3537     1.56  4   5.13 53.68  71.91  1  7 
   -32127    77.8081   16.3537     1.56  4   6.66 53.68  71.91  2  7 
   -32129    77.8081   16.3537     1.56  4   9.87 53.68  71.91  3  7 
   -32124    77.8081   16.3537     1.56  4   9.42 53.68  71.91  4  7 
   -32128    77.8081   16.3537     1.56  4   9.18 53.68  71.91  5  7 
   -12058    77.8081   16.3537     1.56  4   6.57 53.68  71.91  6  7 
   -32125    77.8081   16.3537     1.56  4   6.85 53.68  71.91  7  7 
   -32126    16.8513  -29.4549   184.81  3  21.00 61.10  69.20  1  3 
    -8600    16.8513  -29.4549   184.81  3  19.30 61.10  69.20  2  3 
   -34963    16.8513  -29.4549   184.81  3  20.80 61.10  69.20  3  3 
   -32130   313.7902   -6.4802   358.02  3  13.03 13.03  16.06  1  1 
   -32131    96.7942   -2.2309    13.12  3   7.52 26.16  34.26  1  3 
   -32132    96.7942   -2.2309    13.12  3   7.26 26.16  34.26  2  3 
   -32133    96.7942   -2.2309    13.12  3  11.38 26.16  34.26  3  3 
   -32135   352.8048  -34.4892   159.62  1  20.96 20.96  24.00  1  1 
   -32136    12.9733  -32.1956   159.49  2  20.77 41.22  46.78  1  2 
   -28766    12.9733  -32.1956   159.49  2  20.45 41.22  46.78  2  2 
   -32137   198.8250  -38.3530   187.45  2  17.93 17.93  20.96  1  1 
   -32138    12.7427  -59.3258   185.14  1  20.27 20.27  23.30  1  1 
   -32139   186.8855    1.9982     8.85  1  20.84 20.84  23.87  1  1 
   -32140   291.3865    0.8850   352.58  1  20.89 61.86  69.96  1  3 
   -33473   291.3865    0.8850   352.58  1  20.16 61.86  69.96  2  3 
    -4121   291.3865    0.8850   352.58  1  20.81 61.86  69.96  3  3 
   -32141   311.8168  -13.2576   348.69  3  12.03 24.94  30.51  1  2 
   -32142   311.8168  -13.2576   348.69  3  12.91 24.94  30.51  2  2 
   -32143    54.7150  -27.1214   181.12  2  18.53 18.53  21.56  1  1 
   -32144    19.8729  -27.9337   175.56  1  21.00 21.00  24.03  1  1 
   -32150    83.9940  -66.6133   187.49  1  20.54 41.39  46.96  1  2 
   -43314    83.9940  -66.6133   187.49  1  20.85 41.39  46.96  2  2 
   -32151   293.4748  -23.9483     4.69  3   7.03 50.41  63.58  1  5 
   -32154   293.4748  -23.9483     4.69  3   9.45 50.41  63.58  2  5 
   -32155   293.4748  -23.9483     4.69  3  14.22 50.41  63.58  3  5 
   -32152   293.4748  -23.9483     4.69  3   7.59 50.41  63.58  4  5 
   -25058   293.4748  -23.9483     4.69  3  12.12 50.41  63.58  5  5 
   -32153   280.4938    6.2660   337.71  3  19.96 60.23  70.86  1  4 
   -28334   280.4938    6.2660   337.71  3   7.00 60.23  70.86  2  4 
   -17692   280.4938    6.2660   337.71  3  20.97 60.23  70.86  3  4 
   -36988   280.4938    6.2660   337.71  3  12.30 60.23  70.86  4  4 
   -32156   301.2213  -52.8419   192.16  2  18.77 33.77  39.34  1  2 
   -32158   301.2213  -52.8419   192.16  2  15.01 33.77  39.34  2  2 
   -32157   266.8619  -36.1485   209.46  1  20.92 20.92  23.96  1  1 
   -32160   165.6832  -78.9351   205.76  1  20.39 20.39  23.43  1  1 
   -32161   181.4063  -13.0487   348.44  1  20.36 20.36  23.39  1  1 
   -32162   123.5352  -31.7373   176.80  4   4.81  4.81   7.85  1  1 
   -32165    81.7549  -57.1858   207.99  1  20.41 20.41  23.44  1  1 
   -32166   181.2879  -21.1063    22.61  2  15.02 32.74  38.31  1  2 
   -35324   181.2879  -21.1063    22.61  2  17.72 32.74  38.31  2  2 
   -32167   296.7152  -35.4181   193.80  3  20.60 20.60  23.64  1  1 
   -32168   318.5135  -27.2170   158.42  3   9.61 35.85  43.95  1  3 
   -32169   318.5135  -27.2170   158.42  3  11.70 35.85  43.95  2  3 
   -32171   318.5135  -27.2170   158.42  3  14.54 35.85  43.95  3  3 
   -32170   180.4582  -73.9503   182.11  1  20.17 20.17  23.20  1  1 
   -32172   181.9684  -56.0255   153.94  3   7.01  7.01  10.04  1  1 
   -32173   291.9320  -10.1037    17.37  1  20.95 20.95  23.98  1  1 
   -32174    20.2652  -30.9681   170.57  1  20.88 20.88  23.91  1  1 
   -32175   143.0593  -72.5213   163.02  1  20.02 20.02  23.05  1  1 
   -32177   289.2983   -8.6473   340.95  3   7.93 23.17  28.74  1  2 
   -32179   289.2983   -8.6473   340.95  3  15.24 23.17  28.74  2  2 
   -32180   150.0781    2.2090    28.20  1  20.63 40.90  46.47  1  2 
   -34609   150.0781    2.2090    28.20  1  20.27 40.90  46.47  2  2 
   -32181     0.1868  -14.7284     2.17  2  17.98 17.98  21.01  1  1 
   -32182   274.4127  -24.5241   342.15  1  20.20 20.20  23.23  1  1 
   -32183   342.5319  -32.7439   158.79  1  20.90 20.90  23.93  1  1 
   -32184   269.3230  -40.8396   194.08  3  18.76 18.76  21.80  1  1 
   -32187    87.8361  -31.2020   173.81  1  20.42 20.42  23.46  1  1 
   -32188   342.8095  -33.4474   167.04  1  20.87 20.87  23.91  1  1 
   -32190   314.9946   -9.3055    15.15  3  12.05 12.05  15.09  1  1 
   -32192   329.2151  -46.8163   194.40  2  18.67 18.67  21.70  1  1 
   -32193   160.2669  -29.2573   190.67  2  15.07 53.05  61.15  1  3 
   -39919   160.2669  -29.2573   190.67  2  18.15 53.05  61.15  2  3 
   -39918   160.2669  -29.2573   190.67  2  19.83 53.05  61.15  3  3 
   -32194   253.6308  -58.3430   201.58  3  18.66 40.36  48.46  1  3 
   -37112   253.6308  -58.3430   201.58  3   7.09 40.36  48.46  2  3 
   -14906   253.6308  -58.3430   201.58  3  14.62 40.36  48.46  3  3 
   -32195   264.7733  -46.6766   159.47  1  20.89 20.89  23.92  1  1 
   -32196    78.7313  -19.0258     8.03  1  20.51 20.51  23.54  1  1 
   -32197   241.3441  -62.1326   151.33  1  20.85 20.85  23.89  1  1 
   -32198   349.4651  -24.2846     7.62  2  17.83 17.83  20.86  1  1 
   -32199    80.2531   -2.2455   336.78  1  20.09 20.09  23.12  1  1 
   -32200    37.0263   -4.6197     9.77  1  20.80 20.80  23.83  1  1 
   -32201    70.0461  -40.0439   156.22  1  20.27 40.89  46.46  1  2 
   -30218    70.0461  -40.0439   156.22  1  20.62 40.89  46.46  2  2 
   -32202   160.2762    0.7998   353.48  1  20.80 41.71  47.28  1  2 
    -2041   160.2762    0.7998   353.48  1  20.91 41.71  47.28  2  2 
   -32203   136.3625  -22.3101   345.43  2  17.93 17.93  20.96  1  1 
   -32204    82.2404  -69.1190   209.35  1  20.98 62.37  70.47  1  3 
   -42201    82.2404  -69.1190   209.35  1  20.59 62.37  70.47  2  3 
   -43251    82.2404  -69.1190   209.35  1  20.80 62.37  70.47  3  3 
   -32205   260.9027  -38.8975   180.22  2  15.48 15.48  18.52  1  1 
   -32206   225.3145  -25.5347   181.15  3  14.94 41.55  49.65  1  3 
   -38230   225.3145  -25.5347   181.15  3   7.06 41.55  49.65  2  3 
   -38229   225.3145  -25.5347   181.15  3  19.55 41.55  49.65  3  3 
   -32207    88.3137  -31.1828   194.19  3  20.96 20.96  24.00  1  1 
   -32208   304.1994   -2.1795   343.04  3   7.05  7.05  10.08  1  1 
   -32209   265.6848   -0.0281   330.32  3   7.18 27.86  33.43  1  2 
   -20712   265.6848   -0.0281   330.32  3  20.68 27.86  33.43  2  2 
   -32210    19.1506  -34.3793   170.48  1  20.97 20.97  24.00  1  1 
   -32211   197.5862  -69.7918   198.21  1  20.17 20.17  23.20  1  1 
   -32212    37.8128  -31.9886   170.74  1  20.73 20.73  23.76  1  1 
   -32213   130.7745   17.9746    15.02  1  20.90 20.90  23.93  1  1 
   -32214   311.4414   -6.6936     8.91  1  20.08 20.08  23.11  1  1 
   -32215    48.3070   -9.9405   354.85  1  20.64 20.64  23.67  1  1 
   -32216   201.9329   -3.1746   356.96  1  20.22 61.57  69.67  1  3 
    -2147   201.9329   -3.1746   356.96  1  20.50 61.57  69.67  2  3 
   -17339   201.9329   -3.1746   356.96  1  20.84 61.57  69.67  3  3 
   -32217   348.5290  -47.3357   165.04  2  18.60 18.60  21.64  1  1 
   -32218   241.2926  -37.4110   205.69  1  20.00 20.00  23.04  1  1 
   -32220   206.5480  -11.2098    29.50  3   7.05 24.91  30.48  1  2 
    -9847   206.5480  -11.2098    29.50  3  17.87 24.91  30.48  2  2 
   -32221   342.3717  -33.9372   185.24  1  20.82 41.71  47.28  1  2 
    -9511   342.3717  -33.9372   185.24  1  20.89 41.71  47.28  2  2 
   -32222   193.1072  -13.8617   348.68  1  20.50 20.50  23.54  1  1 
   -32223    35.9128   -5.0245   334.04  1  20.95 20.95  23.98  1  1 
   -32224   220.7015   -8.9817    17.47  1  20.04 20.04  23.07  1  1 
   -32225   224.5295   -7.7271   332.17  1  20.09 20.09  23.13  1  1 
   -32226   294.8718  -23.4797    12.87  3  14.03 23.02  28.59  1  2 
   -32227   294.8718  -23.4797    12.87  3   9.00 23.02  28.59  2  2 
   -32228    44.2019  -39.4541   181.02  1  20.18 20.18  23.21  1  1 
   -32230    54.0186  -28.2356   177.56  1  20.01 20.01  23.04  1  1 
   -32232    48.4394  -28.0244   156.21  1  20.85 20.85  23.88  1  1 
   -32234    35.9293   -4.6975     2.33  1  20.88 41.75  47.32  1  2 
   -28347    35.9293   -4.6975     2.33  1  20.87 41.75  47.32  2  2 
   -32235   339.7703  -31.6589   150.53  1  20.75 41.52  47.09  1  2 
   -42502   339.7703  -31.6589   150.53  1  20.77 41.52  47.09  2  2 
   -32237    93.3825  -41.4294   197.71  1  20.38 20.38  23.42  1  1 
   -32238    77.1163  -40.4164   169.31  3  11.75 11.75  14.78  1  1 
   -32239   163.3641  -49.8650   160.00  1  20.37 20.37  23.40  1  1 
   -32241    86.7599   -5.7311    20.07  3  19.78 19.78  22.82  1  1 
   -32242    16.8986    9.2758   349.69  4   8.11  8.11  11.15  1  1 
   -32243   131.2364  -12.2561   347.23  2  18.18 18.18  21.21  1  1 
   -32244   223.3083  -23.4020   345.22  2  17.69 17.69  20.73  1  1 
   -32245   235.1245  -42.0201   177.61  2  18.10 33.21  38.78  1  2 
   -40241   235.1245  -42.0201   177.61  2  15.11 33.21  38.78  2  2 
   -32246   274.4536  -32.5431   173.08  3   7.12 44.60  55.23  1  4 
   -20882   274.4536  -32.5431   173.08  3  16.38 44.60  55.23  2  4 
   -10186   274.4536  -32.5431   173.08  3  12.16 44.60  55.23  3  4 
   -17053   274.4536  -32.5431   173.08  3   8.93 44.60  55.23  4  4 
   -32249   273.5908  -30.5659   154.50  3  10.92 58.28  71.44  1  5 
   -32250   273.5908  -30.5659   154.50  3   7.03 58.28  71.44  2  5 
   -32252   273.5908  -30.5659   154.50  3  14.43 58.28  71.44  3  5 
   -32253   273.5908  -30.5659   154.50  3  18.00 58.28  71.44  4  5 
   -32251   273.5908  -30.5659   154.50  3   7.90 58.28  71.44  5  5 
   -32254   302.2282  -15.9362   342.31  2  17.94 35.78  41.35  1  2 
   -32255   302.2282  -15.9362   342.31  2  17.84 35.78  41.35  2  2 
   -32256    32.7181  -45.0697   190.72  1  20.64 20.64  23.68  1  1 
   -32257    85.8996  -71.4479   191.81  1  20.84 20.84  23.88  1  1 
   -32258   232.7055  -12.0811     0.12  2  15.32 52.27  60.37  1  3 
   -32259   232.7055  -12.0811     0.12  2  18.73 52.27  60.37  2  3 
   -32260   232.7055  -12.0811     0.12  2  18.22 52.27  60.37  3  3 
   -32262    63.6103  -31.7277   175.13  1  20.90 20.90  23.93  1  1 
   -32264   160.3809  -27.1171   158.72  1  20.25 20.25  23.28  1  1 
   -32266   333.1148  -19.6146   359.30  3   7.17 26.21  31.78  1  2 
   -35625   333.1148  -19.6146   359.30  3  19.04 26.21  31.78  2  2 
   -32267   175.9870  -10.1473     2.93  2  18.06 18.06  21.09  1  1 
   -32269   242.3961   -7.8462    14.37  1  20.14 20.14  23.18  1  1 
   -32270   257.6130  -50.7263   170.08  1  20.74 20.74  23.78  1  1 
   -32271   305.5802   -5.5119   353.51  2  18.72 18.72  21.76  1  1 
   -32272   296.8553  -30.9525   193.44  3  18.82 45.60  53.70  1  3 
   -32274   296.8553  -30.9525   193.44  3   9.91 45.60  53.70  2  3 
   -32273   296.8553  -30.9525   193.44  3  16.87 45.60  53.70  3  3 
   -32275   304.6836  -13.4651   359.65  3   8.57  8.57  11.60  1  1 
   -32278   189.6045  -32.8561   150.85  3  14.40 14.40  17.43  1  1 
   -32279    49.3674  -20.1085    19.11  2  17.85 17.85  20.88  1  1 
   -32280   294.7691   -2.4448   346.85  3  11.36 11.36  14.39  1  1 
   -32281   130.9761  -42.3260   153.17  4   4.09  4.09   7.12  1  1 
   -32282   235.6553  -65.2655   172.89  3   7.01 17.80  23.37  1  2 
   -32283   235.6553  -65.2655   172.89  3  10.79 17.80  23.37  2  2 
   -32284   281.4644  -36.4526   167.34  3  12.31 12.31  15.34  1  1 
   -32286   279.2154  -30.6827   167.70  1  20.92 20.92  23.95  1  1 
   -32287   215.3153  -49.9231   199.28  2  18.70 18.70  21.74  1  1 
   -32288   188.4654  -48.2860   207.03  3  17.55 17.55  20.58  1  1 
   -32290   320.1968   -4.3379    19.30  1  20.03 20.03  23.07  1  1 
   -32292   189.1369   -0.7210    21.02  1  20.95 20.95  23.99  1  1 
   -32293   330.4339  -30.8891   168.84  1  20.83 20.83  23.87  1  1 
   -32295   201.4359    0.1728   346.79  3  17.46 17.46  20.49  1  1 
   -32296    40.7708  -21.3631   336.42  3   9.66  9.66  12.70  1  1 
   -32298    83.1048  -73.5029   201.61  1  20.63 20.63  23.66  1  1 
   -32300    47.1424  -54.6875   191.96  1  20.03 20.03  23.06  1  1 
   -32302   272.9055  -32.3377   174.57  1  20.60 20.60  23.63  1  1 
   -32303   346.0363  -41.2110   181.83  2  18.47 18.47  21.50  1  1 
   -32304   183.4328  -49.4596   159.30  3  10.57 10.57  13.60  1  1 
   -32305    35.8811   -5.0152    28.25  1  20.89 20.89  23.92  1  1 
   -32307   290.1245  -49.3053   196.97  2  15.20 15.20  18.23  1  1 
   -32309    10.9594  -43.8313   161.03  1  20.37 20.37  23.40  1  1 
   -32310    98.5715  -44.4599   164.12  3   9.76 24.41  32.51  1  3 
   -32312    98.5715  -44.4599   164.12  3   7.23 24.41  32.51  2  3 
   -32314    98.5715  -44.4599   164.12  3   7.41 24.41  32.51  3  3 
   -32311   286.5010  -46.6257   196.96  1  20.25 20.25  23.29  1  1 
   -32313    22.3138  -73.6070   209.90  1  20.95 41.91  47.48  1  2 
   -26530    22.3138  -73.6070   209.90  1  20.96 41.91  47.48  2  2 
   -32315   325.6374  -56.5823   207.60  1  20.66 20.66  23.69  1  1 
   -32316   353.2045  -45.4597   162.02  4   4.69 24.07  37.24  1  5 
   -28027   353.2045  -45.4597   162.02  4   4.25 24.07  37.24  2  5 
   -13256   353.2045  -45.4597   162.02  4   4.11 24.07  37.24  3  5 
   -13382   353.2045  -45.4597   162.02  4   4.06 24.07  37.24  4  5 
   -26575   353.2045  -45.4597   162.02  4   6.96 24.07  37.24  5  5 
   -32317   279.7632  -16.1005    21.92  1  20.31 20.31  23.34  1  1 
   -32318   336.6316  -29.7073   191.68  1  20.94 20.94  23.97  1  1 
   -32319   219.8168  -21.5146   338.10  3   7.01 29.30  37.40  1  3 
   -32323   219.8168  -21.5146   338.10  3  14.83 29.30  37.40  2  3 
   -32321   219.8168  -21.5146   338.10  3   7.46 29.30  37.40  3  3 
   -32320   250.5450  -33.9223   182.95  1  20.75 20.75  23.78  1  1 
   -32322   114.4658  -14.7959    27.44  3  19.39 43.86  51.96  1  3 
   -31050   114.4658  -14.7959    27.44  3  15.46 43.86  51.96  2  3 
    -8917   114.4658  -14.7959    27.44  3   9.01 43.86  51.96  3  3 
   -32325   177.0695   -2.8665   333.80  1  21.00 41.88  47.44  1  2 
   -36335   177.0695   -2.8665   333.80  1  20.88 41.88  47.44  2  2 
   -32327    19.7500  -77.2742   189.98  3  20.44 20.44  23.48  1  1 
   -32328   311.0095   -4.2977   331.62  1  20.29 20.29  23.33  1  1 
   -32331   221.6052   -7.3078   344.37  1  20.27 20.27  23.31  1  1 
   -32332   264.2184  -20.1877   356.95  2  15.02 51.99  60.09  1  3 
     -989   264.2184  -20.1877   356.95  2  20.40 51.99  60.09  2  3 
   -32334   264.2184  -20.1877   356.95  2  16.57 51.99  60.09  3  3 
   -32333   212.9524   -2.3181     5.79  1  20.63 41.52  47.08  1  2 
    -4674   212.9524   -2.3181     5.79  1  20.89 41.52  47.08  2  2 
   -32335   105.9952  -39.5532   159.10  3   7.01 20.37  25.94  1  2 
   -32336   105.9952  -39.5532   159.10  3  13.36 20.37  25.94  2  2 
   -32337   154.6979  -17.3883    11.67  3  18.57 34.82  42.92  1  3 
   -32081   154.6979  -17.3883    11.67  3   7.13 34.82  42.92  2  3 
   -27721   154.6979  -17.3883    11.67  3   9.13 34.82  42.92  3  3 
   -32338   307.6277  -41.5967   152.21  3  13.59 13.59  16.62  1  1 
   -32339   293.5937  -27.4277   200.90  3  12.60 12.60  15.63  1  1 
   -32340    98.7868  -29.3588   157.42  1  20.08 20.08  23.11  1  1 
   -32341   321.9966   -3.5853   335.53  3  10.90 37.36  45.46  1  3 
   -32344   321.9966   -3.5853   335.53  3   7.26 37.36  45.46  2  3 
   -32343   321.9966   -3.5853   335.53  3  19.20 37.36  45.46  3  3 
   -32345   222.9981   -9.9514    20.66  1  20.33 20.33  23.37  1  1 
   -32346    69.4204  -36.4715   156.68  2  15.48 33.43  39.00  1  2 
    -3998    69.4204  -36.4715   156.68  2  17.95 33.43  39.00  2  2 
   -32347   200.4956  -23.6124     4.13  2  17.71 17.71  20.74  1  1 
   -32352    42.7676  -27.9610   202.04  1  20.97 20.97  24.00  1  1 
   -32354   150.1258    2.1776    28.73  1  20.63 62.35  70.45  1  3 
   -27316   150.1258    2.1776    28.73  1  20.95 62.35  70.45  2  3 
   -11384   150.1258    2.1776    28.73  1  20.78 62.35  70.45  3  3 
   -32355   286.1196  -59.5704   177.21  1  20.88 20.88  23.91  1  1 
   -32356   124.5224  -65.7021   180.00  1  20.13 20.13  23.17  1  1 
   -32359   218.4011    0.4175   345.28  1  20.88 20.88  23.91  1  1 
   -32360    52.9949   -9.1083    16.07  1  20.37 20.37  23.40  1  1 
   -32362    60.3032  -39.9763   161.08  3  14.03 14.03  17.07  1  1 
   -32363   306.0499  -51.1228   190.66  3   7.07  7.07  10.10  1  1 
   -32364    36.7558  -61.0017   200.11  1  20.07 20.07  23.11  1  1 
   -32365   183.4909  -21.8341     6.78  1  20.18 20.18  23.22  1  1 
   -32367   130.9642  -31.0683   207.26  2  17.91 17.91  20.94  1  1 
   -32369   193.1498  -22.3961    21.94  2  17.80 17.80  20.83  1  1 
   -32370   225.0633  -75.3472   174.79  1  20.10 20.10  23.14  1  1 
   -32371   253.9440  -22.4725    22.92  1  20.89 20.89  23.93  1  1 
   -32372   134.2241   -7.0163    24.30  2  18.76 18.76  21.80  1  1 
   -32373   280.2294  -61.4937   172.56  1  20.53 20.53  23.56  1  1 
   -32374    26.8934  -35.3424   156.53  1  20.51 20.51  23.55  1  1 
   -32375   322.9025   -3.2770   347.62  3  16.10 16.10  19.14  1  1 
   -32377   264.2470  -26.8519   154.14  1  20.07 20.07  23.10  1  1 
   -32378    18.8345  -29.2989   201.15  1  20.86 20.86  23.90  1  1 
   -32380   202.3966  -27.4149   163.57  3  11.01 39.15  47.25  1  3 
   -32382   202.3966  -27.4149   163.57  3   7.15 39.15  47.25  2  3 
   -32383   202.3966  -27.4149   163.57  3  20.99 39.15  47.25  3  3 
   -32381   222.5865   -0.9617    14.71  1  20.61 20.61  23.64  1  1 
   -32385    69.6164  -40.6410   176.25  1  20.04 20.04  23.07  1  1 
   -32386    23.8747  -74.6854   153.76  1  20.04 20.04  23.07  1  1 
   -32387    98.7526  -28.4986   170.47  4   5.27  5.27   8.30  1  1 
   -32388    77.5119  -69.6792   164.15  1  20.16 20.16  23.19  1  1 
   -32389   346.3142  -11.2136    18.04  2  17.98 17.98  21.02  1  1 
   -32390   354.5841  -61.5293   152.07  4   7.63 21.11  31.74  1  4 
   -32391   354.5841  -61.5293   152.07  4   4.72 21.11  31.74  2  4 
    -1196   354.5841  -61.5293   152.07  4   4.42 21.11  31.74  3  4 
   -10865   354.5841  -61.5293   152.07  4   4.34 21.11  31.74  4  4 
   -32392   278.9667  -46.4423   193.10  1  20.86 20.86  23.89  1  1 
   -32394   112.7899   -3.9306     8.17  3  11.87 11.87  14.90  1  1 
   -32396   242.9467  -35.8445   189.81  1  20.11 20.11  23.14  1  1 
   -32398   173.4684    1.0010   356.75  1  20.95 62.58  70.68  1  3 
   -36147   173.4684    1.0010   356.75  1  20.88 62.58  70.68  2  3 
    -3810   173.4684    1.0010   356.75  1  20.75 62.58  70.68  3  3 
   -32400   231.4940  -18.2752   343.09  1  20.04 20.04  23.07  1  1 
   -32401   170.1897  -20.6900     5.12  1  20.98 20.98  24.02  1  1 
   -32404    58.4845  -10.4495   344.32  2  18.07 18.07  21.11  1  1 
   -32405   264.6101  -34.1501   166.11  3  16.05 16.05  19.08  1  1 
   -32406    87.6593  -47.4243   183.82  1  20.72 20.72  23.76  1  1 
   -32408   309.0397  -11.2599    15.90  2  18.13 18.13  21.16  1  1 
   -32410     1.7549   -8.8464   357.68  3  16.90 24.40  29.97  1  2 
    -1170     1.7549   -8.8464   357.68  3   7.51 24.40  29.97  2  2 
   -32411    98.4643  -13.8089    18.62  3  17.15 17.15  20.18  1  1 
   -32412   262.4307  -48.3476   155.69  1  20.63 20.63  23.66  1  1 
   -32414   302.5109  -36.5125   194.20  3   7.14 18.50  24.07  1  2 
   -32417   302.5109  -36.5125   194.20  3  11.35 18.50  24.07  2  2 
   -32415   178.1259   -0.6534    11.32  1  20.85 41.02  46.59  1  2 
   -43395   178.1259   -0.6534    11.32  1  20.18 41.02  46.59  2  2 
   -32416   332.1709  -29.8653   163.42  1  20.89 41.67  47.23  1  2 
   -25090   332.1709  -29.8653   163.42  1  20.78 41.67  47.23  2  2 
   -32418   213.5797  -30.7686   196.87  4   6.80  6.80   9.84  1  1 
   -32420   349.4908  -12.6617    29.49  2  18.01 18.01  21.04  1  1 
   -32421   201.5186  -31.8131   209.97  1  20.82 20.82  23.85  1  1 
   -32422   173.5515   -1.9547   335.30  1  20.53 20.53  23.57  1  1 
   -32424    33.8001  -33.5083   209.77  1  20.85 20.85  23.88  1  1 
   -32425   316.2123  -50.7273   185.04  3   9.58  9.58  12.61  1  1 
   -32426   358.0056  -28.0665   205.07  1  20.68 20.68  23.72  1  1 
   -32428    75.8975  -68.0862   172.98  1  20.92 20.92  23.96  1  1 
   -32430   235.9416  -44.4828   168.64  1  20.16 20.16  23.19  1  1 
   -32431   302.2650  -46.4484   173.35  1  20.91 20.91  23.94  1  1 
   -32432   283.2155  -62.5652   187.04  1  20.24 20.24  23.27  1  1 
   -32435    53.1111  -28.0928   150.24  1  20.67 41.53  47.10  1  2 
   -40844    53.1111  -28.0928   150.24  1  20.86 41.53  47.10  2  2 
   -32436    55.9393  -56.0806   153.66  1  20.22 20.22  23.25  1  1 
   -32437    71.6150  -72.9463   162.64  1  20.89 20.89  23.92  1  1 
   -32439    37.8270  -27.9056   174.35  1  21.00 21.00  24.03  1  1 
   -32441   179.6461  -37.8925   159.00  2  18.26 36.93  42.50  1  2 
   -11504   179.6461  -37.8925   159.00  2  18.67 36.93  42.50  2  2 
   -32442   284.6067  -39.9258   180.95  3  17.09 17.09  20.12  1  1 
   -32443    90.7964  -31.8515   151.40  4   6.68 10.76  16.33  1  2 
   -39110    90.7964  -31.8515   151.40  4   4.08 10.76  16.33  2  2 
   -32444    99.9559   -8.8384     1.62  3   7.31  7.31  10.34  1  1 
   -32446   108.1600  -57.4072   176.51  3  12.52 12.52  15.55  1  1 
   -32447    79.3309   -9.7176   359.74  1  20.78 20.78  23.81  1  1 
   -32449    33.2087  -30.6199   163.06  1  20.47 20.47  23.50  1  1 
   -32450   192.9696  -23.5248   351.57  2  19.10 34.25  39.81  1  2 
   -32451   192.9696  -23.5248   351.57  2  15.14 34.25  39.81  2  2 
   -32452   107.2701  -35.5085   178.00  3   8.07  8.07  11.10  1  1 
   -32454   249.4290  -61.7803   206.66  3  17.77 25.53  31.09  1  2 
   -22665   249.4290  -61.7803   206.66  3   7.76 25.53  31.09  2  2 
   -32455   190.2518   -2.9817    25.76  2  16.88 16.88  19.92  1  1 
   -32457    96.2465  -71.1477   161.25  1  20.14 20.14  23.18  1  1 
   -32458   223.1274   -6.9249    24.49  3  14.56 14.56  17.59  1  1 
   -32460   343.8877  -30.1922   150.87  1  20.86 20.86  23.89  1  1 
   -32461   273.2296  -23.5890     0.79  2  17.05 17.05  20.09  1  1 
   -32463   342.9131  -34.3936   204.86  1  20.94 62.63  70.73  1  3 
   -15843   342.9131  -34.3936   204.86  1  20.84 62.63  70.73  2  3 
     -269   342.9131  -34.3936   204.86  1  20.85 62.63  70.73  3  3 
   -32464   322.6222  -58.2244   192.63  4   4.23 45.27  68.57  1  9 
   -35868   322.6222  -58.2244   192.63  4   9.98 45.27  68.57  2  9 
    -9784   322.6222  -58.2244   192.63  4   4.19 45.27  68.57  3  9 
   -29945   322.6222  -58.2244   192.63  4   4.27 45.27  68.57  4  9 
   -32379   322.6222  -58.2244   192.63  4   4.37 45.27  68.57  5  9 
   -13830   322.6222  -58.2244   192.63  4   5.11 45.27  68.57  6  9 
   -36412   322.6222  -58.2244   192.63  4   4.68 45.27  68.57  7  9 
   -24681   322.6222  -58.2244   192.63  4   4.16 45.27  68.57  8  9 
   -37487   322.6222  -58.2244   192.63  4   4.27 45.27  68.57  9  9 
   -32465    72.6985  -70.4064   208.98  2  16.02 46.24  54.34  1  3 
   -32467    72.6985  -70.4064   208.98  2  15.05 46.24  54.34  2  3 
   -32466    72.6985  -70.4064   208.98  2  15.17 46.24  54.34  3  3 
   -32469   241.0874   -6.5131    25.89  3   9.18  9.18  12.21  1  1 
   -32471    81.4102  -28.8587   167.17  3   8.61  8.61  11.64  1  1 
   -32472    30.3402  -42.1360   209.01  1  20.65 20.65  23.69  1  1 
   -32474   220.3118    1.2796     6.04  1  20.69 41.45  47.02  1  2 
   -27507   220.3118    1.2796     6.04  1  20.76 41.45  47.02  2  2 
   -32475   322.5573  -31.2786   189.64  2  17.85 17.85  20.88  1  1 
   -32476   345.1625  -33.1094   157.95  1  20.87 20.87  23.91  1  1 
